,TEMPORADA_ALTA,DIF_MIN,ATRASO_15,PERIODO_DIA
48372,0,22,1,tarde
48373,0,4,0,mañana
48374,0,1,0,mañana
48375,0,48,1,noche
48376,0,45,1,noche
48377,0,75,1,mañana
48378,0,0,0,tarde
48379,0,8,0,noche
48380,0,4,0,mañana
48381,0,8,0,mañana
48382,0,4,0,mañana
48383,0,52,1,noche
48384,0,11,0,noche
48385,0,19,1,noche
48386,0,6,0,mañana
48387,0,0,0,noche
48388,0,0,0,mañana
48389,0,5,0,tarde
48390,0,0,0,noche
48391,0,11,0,noche
48392,0,6,0,mañana
48393,0,7,0,mañana
48394,0,2,0,tarde
48395,0,0,0,tarde
48396,0,0,0,noche
48397,0,0,0,mañana
48398,0,127,1,noche
48399,0,3,0,noche
48400,0,40,1,noche
48401,0,77,1,mañana
48402,0,74,1,noche
48403,0,77,1,noche
48404,0,17,1,mañana
48405,0,25,1,noche
48406,0,45,1,noche
48407,0,0,0,noche
48408,0,21,1,noche
48409,0,10,0,mañana
48410,0,40,1,noche
48411,0,0,0,noche
48412,0,0,0,noche
48413,0,18,1,mañana
48414,0,1,0,mañana
48415,0,0,0,mañana
48416,0,0,0,tarde
48417,0,2,0,mañana
48418,0,2,0,mañana
48419,0,0,0,mañana
48420,0,44,1,mañana
48421,0,11,0,mañana
48422,0,12,0,mañana
48423,0,0,0,mañana
48424,0,3,0,mañana
48425,0,0,0,mañana
48426,0,3,0,mañana
48427,0,4,0,mañana
48428,0,3,0,mañana
48429,0,0,0,mañana
48430,0,4,0,mañana
48431,0,0,0,mañana
48432,0,0,0,mañana
48433,0,0,0,mañana
48434,0,0,0,mañana
48435,0,0,0,mañana
48436,0,0,0,mañana
48437,0,4,0,tarde
48438,0,13,0,tarde
48439,0,0,0,tarde
48440,0,41,1,tarde
48441,0,0,0,tarde
48442,0,11,0,mañana
48443,0,23,1,mañana
48444,0,0,0,tarde
48445,0,35,1,tarde
48446,0,8,0,tarde
48447,0,5,0,tarde
48448,0,29,1,tarde
48449,0,0,0,tarde
48450,0,3,0,tarde
48451,0,36,1,mañana
48452,0,6,0,tarde
48453,0,33,1,tarde
48454,0,16,1,tarde
48455,0,8,0,tarde
48456,0,5,0,tarde
48457,0,10,0,tarde
48458,0,10,0,noche
48459,0,11,0,tarde
48460,0,103,1,noche
48461,0,1,0,tarde
48462,0,119,1,tarde
48463,0,41,1,noche
48464,0,12,0,tarde
48465,0,0,0,tarde
48466,0,0,0,tarde
48467,0,5,0,tarde
48468,0,25,1,mañana
48469,0,0,0,mañana
48470,0,5,0,mañana
48471,0,0,0,mañana
48472,0,0,0,mañana
48473,0,0,0,mañana
48474,0,0,0,mañana
48475,0,0,0,mañana
48476,0,0,0,mañana
48477,0,0,0,mañana
48478,0,0,0,mañana
48479,0,0,0,mañana
48480,0,0,0,mañana
48481,0,0,0,mañana
48482,0,1,0,mañana
48483,0,0,0,mañana
48484,0,2,0,mañana
48485,0,0,0,mañana
48486,0,0,0,mañana
48487,0,3,0,mañana
48488,0,4,0,mañana
48489,0,0,0,mañana
48490,0,0,0,mañana
48491,0,6,0,mañana
48492,0,0,0,mañana
48493,0,0,0,mañana
48494,0,0,0,mañana
48495,0,12,0,mañana
48496,0,0,0,mañana
48497,0,0,0,mañana
48498,0,0,0,mañana
48499,0,22,1,mañana
48500,0,0,0,mañana
48501,0,40,1,mañana
48502,0,0,0,mañana
48503,0,75,1,tarde
48504,0,1,0,mañana
48505,0,1,0,mañana
48506,0,12,0,tarde
48507,0,0,0,mañana
48508,0,7,0,mañana
48509,0,0,0,mañana
48510,0,0,0,mañana
48511,0,0,0,tarde
48512,0,5,0,mañana
48513,0,0,0,mañana
48514,0,0,0,mañana
48515,0,0,0,mañana
48516,0,0,0,tarde
48517,0,4,0,mañana
48518,0,25,1,tarde
48519,0,0,0,mañana
48520,0,0,0,mañana
48521,0,4,0,mañana
48522,0,38,1,mañana
48523,0,0,0,tarde
48524,0,4,0,tarde
48525,0,15,0,tarde
48526,0,0,0,tarde
48527,0,0,0,mañana
48528,0,0,0,mañana
48529,0,0,0,mañana
48530,0,0,0,mañana
48531,0,0,0,mañana
48532,0,3,0,mañana
48533,0,0,0,mañana
48534,0,0,0,mañana
48535,0,6,0,mañana
48536,0,0,0,mañana
48537,0,6,0,mañana
48538,0,0,0,mañana
48539,0,0,0,tarde
48540,0,3,0,mañana
48541,0,0,0,tarde
48542,0,0,0,mañana
48543,0,11,0,tarde
48544,0,9,0,tarde
48545,0,2,0,tarde
48546,0,0,0,mañana
48547,0,51,1,tarde
48548,0,1,0,mañana
48549,0,21,1,mañana
48550,0,6,0,tarde
48551,0,0,0,tarde
48552,0,0,0,tarde
48553,0,0,0,mañana
48554,0,40,1,tarde
48555,0,0,0,tarde
48556,0,2,0,tarde
48557,0,10,0,mañana
48558,0,17,1,tarde
48559,0,8,0,mañana
48560,0,0,0,tarde
48561,0,0,0,tarde
48562,0,0,0,tarde
48563,0,0,0,tarde
48564,0,13,0,tarde
48565,0,35,1,tarde
48566,0,3,0,tarde
48567,0,0,0,tarde
48568,0,0,0,tarde
48569,0,15,0,tarde
48570,0,40,1,tarde
48571,0,3,0,tarde
48572,0,8,0,tarde
48573,0,0,0,tarde
48574,0,6,0,mañana
48575,0,0,0,tarde
48576,0,0,0,tarde
48577,0,37,1,mañana
48578,0,6,0,tarde
48579,0,38,1,tarde
48580,0,0,0,tarde
48581,0,10,0,tarde
48582,0,15,0,mañana
48583,0,7,0,tarde
48584,0,17,1,tarde
48585,0,9,0,tarde
48586,0,6,0,tarde
48587,0,0,0,tarde
48588,0,21,1,tarde
48589,0,0,0,tarde
48590,0,0,0,tarde
48591,0,11,0,tarde
48592,0,15,0,tarde
48593,0,10,0,mañana
48594,0,14,0,mañana
48595,0,0,0,tarde
48596,0,1,0,tarde
48597,0,29,1,tarde
48598,0,9,0,tarde
48599,0,0,0,tarde
48600,0,14,0,tarde
48601,0,11,0,tarde
48602,0,24,1,tarde
48603,0,16,1,tarde
48604,0,14,0,tarde
48605,0,0,0,tarde
48606,0,5,0,mañana
48607,0,16,1,tarde
48608,0,4,0,tarde
48609,0,8,0,tarde
48610,0,0,0,noche
48611,0,24,1,tarde
48612,0,0,0,noche
48613,0,21,1,tarde
48614,0,0,0,noche
48615,0,0,0,tarde
48616,0,0,0,noche
48617,0,0,0,mañana
48618,0,50,1,mañana
48619,0,0,0,mañana
48620,0,0,0,mañana
48621,0,3,0,mañana
48622,0,27,1,mañana
48623,0,0,0,mañana
48624,0,3,0,mañana
48625,0,0,0,mañana
48626,0,0,0,mañana
48627,0,0,0,mañana
48628,0,4,0,mañana
48629,0,0,0,mañana
48630,0,16,1,mañana
48631,0,19,1,mañana
48632,0,3,0,mañana
48633,0,0,0,mañana
48634,0,0,0,mañana
48635,0,1,0,mañana
48636,0,14,0,mañana
48637,0,7,0,mañana
48638,0,19,1,mañana
48639,0,36,1,mañana
48640,0,4,0,mañana
48641,0,2,0,mañana
48642,0,0,0,mañana
48643,0,0,0,mañana
48644,0,21,1,mañana
48645,0,0,0,mañana
48646,0,2,0,mañana
48647,0,1,0,mañana
48648,0,0,0,mañana
48649,0,1,0,mañana
48650,0,0,0,mañana
48651,0,0,0,mañana
48652,0,0,0,mañana
48653,0,18,1,mañana
48654,0,0,0,mañana
48655,0,0,0,mañana
48656,0,0,0,mañana
48657,0,1,0,mañana
48658,0,0,0,mañana
48659,0,0,0,mañana
48660,0,8,0,mañana
48661,0,5,0,mañana
48662,0,5,0,mañana
48663,0,0,0,mañana
48664,0,0,0,mañana
48665,0,0,0,mañana
48666,0,6,0,mañana
48667,0,7,0,mañana
48668,0,2,0,mañana
48669,0,2,0,mañana
48670,0,4,0,mañana
48671,0,0,0,mañana
48672,0,7,0,mañana
48673,0,0,0,mañana
48674,0,0,0,mañana
48675,0,4,0,mañana
48676,0,0,0,mañana
48677,0,0,0,mañana
48678,0,0,0,mañana
48679,0,0,0,mañana
48680,0,19,1,mañana
48681,0,0,0,mañana
48682,0,0,0,mañana
48683,0,5,0,mañana
48684,0,98,1,mañana
48685,0,3,0,mañana
48686,0,13,0,mañana
48687,0,3,0,mañana
48688,0,24,1,mañana
48689,0,0,0,mañana
48690,0,2,0,mañana
48691,0,0,0,mañana
48692,0,4,0,mañana
48693,0,15,0,mañana
48694,0,2,0,mañana
48695,0,4,0,mañana
48696,0,1,0,mañana
48697,0,0,0,mañana
48698,0,2,0,mañana
48699,0,1,0,mañana
48700,0,0,0,mañana
48701,0,0,0,mañana
48702,0,2,0,mañana
48703,0,0,0,mañana
48704,0,25,1,mañana
48705,0,2,0,mañana
48706,0,2,0,mañana
48707,0,4,0,mañana
48708,0,9,0,mañana
48709,0,0,0,mañana
48710,0,9,0,mañana
48711,0,5,0,mañana
48712,0,6,0,mañana
48713,0,1,0,tarde
48714,0,0,0,tarde
48715,0,3,0,tarde
48716,0,7,0,tarde
48717,0,7,0,tarde
48718,0,5,0,tarde
48719,0,2,0,tarde
48720,0,3,0,tarde
48721,0,4,0,tarde
48722,0,0,0,tarde
48723,0,0,0,mañana
48724,0,0,0,tarde
48725,0,3,0,tarde
48726,0,0,0,mañana
48727,0,11,0,tarde
48728,0,17,1,tarde
48729,0,0,0,tarde
48730,0,0,0,mañana
48731,0,0,0,tarde
48732,0,0,0,tarde
48733,0,10,0,tarde
48734,0,5,0,tarde
48735,0,7,0,tarde
48736,0,6,0,mañana
48737,0,0,0,tarde
48738,0,8,0,tarde
48739,0,0,0,mañana
48740,0,13,0,tarde
48741,0,0,0,tarde
48742,0,9,0,tarde
48743,0,1,0,tarde
48744,0,3,0,tarde
48745,0,9,0,tarde
48746,0,6,0,tarde
48747,0,3,0,tarde
48748,0,0,0,tarde
48749,0,0,0,tarde
48750,0,6,0,mañana
48751,0,0,0,tarde
48752,0,0,0,tarde
48753,0,1,0,tarde
48754,0,21,1,tarde
48755,0,0,0,tarde
48756,0,12,0,tarde
48757,0,56,1,tarde
48758,0,5,0,tarde
48759,0,0,0,tarde
48760,0,10,0,tarde
48761,0,0,0,mañana
48762,0,0,0,tarde
48763,0,28,1,tarde
48764,0,6,0,tarde
48765,0,0,0,mañana
48766,0,6,0,mañana
48767,0,12,0,tarde
48768,0,2,0,tarde
48769,0,1,0,tarde
48770,0,0,0,tarde
48771,0,0,0,tarde
48772,0,6,0,tarde
48773,0,6,0,tarde
48774,0,2,0,tarde
48775,0,0,0,mañana
48776,0,19,1,mañana
48777,0,3,0,tarde
48778,0,13,0,tarde
48779,0,0,0,tarde
48780,0,0,0,tarde
48781,0,2,0,tarde
48782,0,10,0,tarde
48783,0,10,0,mañana
48784,0,1,0,tarde
48785,0,7,0,mañana
48786,0,3,0,mañana
48787,0,0,0,tarde
48788,0,0,0,tarde
48789,0,24,1,tarde
48790,0,21,1,tarde
48791,0,12,0,tarde
48792,0,3,0,mañana
48793,0,2,0,mañana
48794,0,15,0,tarde
48795,0,0,0,tarde
48796,0,3,0,mañana
48797,0,12,0,tarde
48798,0,5,0,mañana
48799,0,0,0,mañana
48800,0,6,0,tarde
48801,0,0,0,tarde
48802,0,21,1,tarde
48803,0,2,0,mañana
48804,0,20,1,tarde
48805,0,1,0,mañana
48806,0,12,0,mañana
48807,0,0,0,tarde
48808,0,6,0,tarde
48809,0,0,0,mañana
48810,0,111,1,tarde
48811,0,0,0,mañana
48812,0,0,0,mañana
48813,0,2,0,mañana
48814,0,5,0,mañana
48815,0,1,0,mañana
48816,0,0,0,mañana
48817,0,2,0,mañana
48818,0,0,0,mañana
48819,0,26,1,mañana
48820,0,0,0,mañana
48821,0,0,0,mañana
48822,0,0,0,mañana
48823,0,9,0,mañana
48824,0,2,0,mañana
48825,0,3,0,mañana
48826,0,0,0,mañana
48827,0,22,1,tarde
48828,0,4,0,tarde
48829,0,25,1,noche
48830,0,19,1,mañana
48831,0,3,0,tarde
48832,0,0,0,tarde
48833,0,4,0,mañana
48834,0,0,0,noche
48835,0,13,0,mañana
48836,0,0,0,tarde
48837,0,4,0,tarde
48838,0,4,0,tarde
48839,0,13,0,tarde
48840,0,0,0,tarde
48841,0,5,0,noche
48842,0,0,0,noche
48843,0,39,1,tarde
48844,0,0,0,tarde
48845,0,19,1,noche
48846,0,4,0,mañana
48847,0,0,0,noche
48848,0,6,0,tarde
48849,0,63,1,noche
48850,0,0,0,mañana
48851,0,0,0,tarde
48852,0,4,0,tarde
48853,0,6,0,tarde
48854,0,7,0,tarde
48855,0,0,0,tarde
48856,0,0,0,tarde
48857,0,4,0,tarde
48858,0,20,1,tarde
48859,0,6,0,tarde
48860,0,6,0,tarde
48861,0,0,0,tarde
48862,0,5,0,tarde
48863,0,9,0,tarde
48864,0,6,0,tarde
48865,0,16,1,tarde
48866,0,0,0,tarde
48867,0,0,0,mañana
48868,0,7,0,tarde
48869,0,30,1,tarde
48870,0,3,0,tarde
48871,0,0,0,tarde
48872,0,4,0,tarde
48873,0,0,0,tarde
48874,0,1,0,mañana
48875,0,3,0,tarde
48876,0,0,0,mañana
48877,0,0,0,tarde
48878,0,7,0,tarde
48879,0,2,0,mañana
48880,0,21,1,tarde
48881,0,12,0,mañana
48882,0,0,0,tarde
48883,0,10,0,tarde
48884,0,1,0,tarde
48885,0,0,0,tarde
48886,0,0,0,noche
48887,0,4,0,tarde
48888,0,3,0,tarde
48889,0,0,0,noche
48890,0,0,0,mañana
48891,0,0,0,noche
48892,0,69,1,noche
48893,0,6,0,noche
48894,0,6,0,noche
48895,0,5,0,noche
48896,0,0,0,noche
48897,0,7,0,tarde
48898,0,3,0,tarde
48899,0,4,0,noche
48900,0,5,0,mañana
48901,0,5,0,mañana
48902,0,3,0,tarde
48903,0,0,0,tarde
48904,0,0,0,noche
48905,0,0,0,noche
48906,0,0,0,noche
48907,0,9,0,noche
48908,0,1,0,noche
48909,0,0,0,noche
48910,0,20,1,noche
48911,0,36,1,mañana
48912,0,2,0,noche
48913,0,28,1,noche
48914,0,10,0,noche
48915,0,6,0,noche
48916,0,0,0,noche
48917,0,0,0,noche
48918,0,0,0,noche
48919,0,1,0,noche
48920,0,4,0,noche
48921,0,31,1,mañana
48922,0,2,0,noche
48923,0,8,0,noche
48924,0,43,1,noche
48925,0,41,1,noche
48926,0,0,0,noche
48927,0,0,0,mañana
48928,0,0,0,mañana
48929,0,0,0,mañana
48930,0,1,0,mañana
48931,0,0,0,mañana
48932,0,4,0,mañana
48933,0,3,0,mañana
48934,0,0,0,mañana
48935,0,0,0,mañana
48936,0,0,0,mañana
48937,0,0,0,mañana
48938,0,2,0,mañana
48939,0,5,0,mañana
48940,0,0,0,mañana
48941,0,0,0,mañana
48942,0,0,0,mañana
48943,0,5,0,tarde
48944,0,15,0,tarde
48945,0,6,0,tarde
48946,0,10,0,tarde
48947,0,27,1,tarde
48948,0,0,0,tarde
48949,0,21,1,tarde
48950,0,0,0,tarde
48951,0,17,1,tarde
48952,0,0,0,tarde
48953,0,76,1,noche
48954,0,10,0,tarde
48955,0,2,0,tarde
48956,0,0,0,tarde
48957,0,0,0,tarde
48958,0,0,0,tarde
48959,0,10,0,tarde
48960,0,2,0,tarde
48961,0,21,1,tarde
48962,0,0,0,tarde
48963,0,0,0,tarde
48964,0,0,0,tarde
48965,0,15,0,tarde
48966,0,0,0,tarde
48967,0,22,1,tarde
48968,0,1,0,tarde
48969,0,11,0,mañana
48970,0,0,0,tarde
48971,0,5,0,tarde
48972,0,0,0,mañana
48973,0,31,1,mañana
48974,0,10,0,tarde
48975,0,0,0,mañana
48976,0,25,1,mañana
48977,0,0,0,mañana
48978,0,0,0,mañana
48979,0,3,0,mañana
48980,1,0,0,mañana
48981,1,0,0,mañana
48982,0,2,0,mañana
48983,0,0,0,mañana
48984,0,1,0,mañana
48985,0,3,0,mañana
48986,0,0,0,mañana
48987,0,3,0,mañana
48988,0,14,0,mañana
48989,0,9,0,mañana
48990,0,0,0,mañana
48991,0,0,0,mañana
48992,0,0,0,mañana
48993,0,6,0,mañana
48994,0,4,0,mañana
48995,1,11,0,mañana
48996,1,0,0,mañana
48997,1,0,0,mañana
48998,1,0,0,mañana
48999,1,8,0,mañana
49000,1,0,0,mañana
49001,1,0,0,mañana
49002,1,2,0,mañana
49003,1,2,0,mañana
49004,1,0,0,mañana
49005,1,0,0,mañana
49006,1,13,0,mañana
49007,1,22,1,mañana
49008,1,0,0,mañana
49009,1,24,1,mañana
49010,1,4,0,mañana
49011,1,0,0,mañana
49012,1,0,0,mañana
49013,0,12,0,mañana
49014,0,1,0,mañana
49015,0,0,0,mañana
49016,0,1,0,mañana
49017,0,9,0,mañana
49018,0,6,0,mañana
49019,0,7,0,mañana
49020,0,29,1,mañana
49021,0,22,1,mañana
49022,0,2,0,mañana
49023,0,0,0,mañana
49024,1,0,0,mañana
49025,1,1,0,mañana
49026,1,26,1,mañana
49027,1,2,0,mañana
49028,1,11,0,tarde
49029,1,3,0,mañana
49030,1,0,0,mañana
49031,1,0,0,mañana
49032,1,2,0,mañana
49033,1,0,0,mañana
49034,1,0,0,mañana
49035,1,0,0,mañana
49036,1,25,1,mañana
49037,1,0,0,mañana
49038,0,5,0,mañana
49039,1,9,0,tarde
49040,1,10,0,tarde
49041,1,0,0,tarde
49042,0,25,1,tarde
49043,0,1,0,mañana
49044,0,0,0,mañana
49045,0,0,0,mañana
49046,0,16,1,mañana
49047,0,3,0,tarde
49048,1,21,1,tarde
49049,1,2,0,tarde
49050,1,11,0,tarde
49051,1,20,1,tarde
49052,1,15,0,mañana
49053,1,20,1,tarde
49054,1,29,1,tarde
49055,1,30,1,tarde
49056,1,2,0,mañana
49057,1,4,0,tarde
49058,1,35,1,tarde
49059,1,41,1,mañana
49060,1,6,0,tarde
49061,0,0,0,tarde
49062,0,7,0,mañana
49063,0,7,0,tarde
49064,0,3,0,tarde
49065,0,5,0,mañana
49066,0,54,1,tarde
49067,0,16,1,tarde
49068,0,5,0,mañana
49069,0,1,0,tarde
49070,0,0,0,tarde
49071,1,4,0,tarde
49072,1,15,0,tarde
49073,1,24,1,tarde
49074,1,4,0,tarde
49075,1,7,0,tarde
49076,1,2,0,mañana
49077,1,2,0,tarde
49078,1,2,0,tarde
49079,0,33,1,tarde
49080,0,0,0,tarde
49081,0,2,0,tarde
49082,0,27,1,tarde
49083,0,3,0,tarde
49084,0,33,1,tarde
49085,0,19,1,mañana
49086,0,15,0,tarde
49087,0,0,0,tarde
49088,0,13,0,tarde
49089,0,25,1,tarde
49090,0,34,1,noche
49091,1,22,1,tarde
49092,1,11,0,tarde
49093,1,29,1,tarde
49094,1,48,1,tarde
49095,1,39,1,tarde
49096,1,55,1,noche
49097,1,13,0,tarde
49098,1,59,1,mañana
49099,0,5,0,mañana
49100,0,0,0,tarde
49101,0,7,0,tarde
49102,0,57,1,tarde
49103,0,24,1,tarde
49104,0,32,1,mañana
49105,1,14,0,noche
49106,1,0,0,mañana
49107,1,21,1,tarde
49108,1,7,0,mañana
49109,1,119,1,noche
49110,1,0,0,tarde
49111,1,14,0,tarde
49112,1,25,1,noche
49113,1,53,1,tarde
49114,1,36,1,mañana
49115,1,0,0,tarde
49116,1,32,1,tarde
49117,1,32,1,tarde
49118,1,0,0,tarde
49119,1,14,0,noche
49120,1,26,1,tarde
49121,1,9,0,tarde
49122,0,20,1,tarde
49123,0,8,0,noche
49124,0,64,1,tarde
49125,0,0,0,mañana
49126,0,0,0,mañana
49127,0,0,0,mañana
49128,0,4,0,mañana
49129,0,16,1,mañana
49130,0,0,0,mañana
49131,1,8,0,mañana
49132,1,11,0,mañana
49133,1,9,0,mañana
49134,1,0,0,mañana
49135,1,5,0,mañana
49136,0,0,0,mañana
49137,0,1,0,mañana
49138,1,0,0,mañana
49139,1,0,0,mañana
49140,0,0,0,mañana
49141,0,0,0,mañana
49142,0,0,0,mañana
49143,0,2,0,mañana
49144,0,0,0,mañana
49145,0,0,0,mañana
49146,0,17,1,mañana
49147,0,0,0,mañana
49148,0,0,0,mañana
49149,0,6,0,mañana
49150,0,8,0,mañana
49151,1,4,0,mañana
49152,1,8,0,mañana
49153,1,0,0,mañana
49154,1,0,0,mañana
49155,1,4,0,mañana
49156,1,0,0,mañana
49157,1,0,0,mañana
49158,1,0,0,mañana
49159,1,8,0,mañana
49160,1,2,0,mañana
49161,1,6,0,mañana
49162,1,0,0,mañana
49163,1,3,0,mañana
49164,1,0,0,mañana
49165,0,0,0,mañana
49166,0,0,0,mañana
49167,0,8,0,mañana
49168,0,1,0,mañana
49169,0,3,0,mañana
49170,1,3,0,mañana
49171,1,1,0,mañana
49172,0,3,0,mañana
49173,0,10,0,mañana
49174,0,0,0,mañana
49175,0,4,0,mañana
49176,0,7,0,mañana
49177,0,0,0,mañana
49178,1,0,0,mañana
49179,1,0,0,mañana
49180,1,17,1,mañana
49181,1,0,0,mañana
49182,1,0,0,mañana
49183,1,0,0,mañana
49184,0,7,0,mañana
49185,0,0,0,mañana
49186,0,14,0,mañana
49187,0,11,0,mañana
49188,0,2,0,mañana
49189,0,12,0,mañana
49190,0,11,0,mañana
49191,0,8,0,mañana
49192,0,4,0,mañana
49193,1,7,0,mañana
49194,1,4,0,mañana
49195,1,5,0,mañana
49196,1,1,0,mañana
49197,1,7,0,mañana
49198,1,10,0,mañana
49199,1,1,0,mañana
49200,1,17,1,mañana
49201,1,2,0,mañana
49202,1,4,0,mañana
49203,1,0,0,mañana
49204,1,1,0,mañana
49205,1,10,0,mañana
49206,1,0,0,mañana
49207,0,1,0,mañana
49208,0,7,0,mañana
49209,0,2,0,mañana
49210,0,2,0,mañana
49211,1,30,1,mañana
49212,1,2,0,mañana
49213,1,0,0,mañana
49214,1,2,0,mañana
49215,0,13,0,mañana
49216,0,2,0,tarde
49217,0,0,0,mañana
49218,0,35,1,tarde
49219,0,2,0,tarde
49220,0,5,0,tarde
49221,0,15,0,tarde
49222,1,3,0,tarde
49223,1,25,1,tarde
49224,1,7,0,tarde
49225,1,8,0,tarde
49226,1,9,0,tarde
49227,1,0,0,tarde
49228,1,17,1,tarde
49229,1,6,0,tarde
49230,1,8,0,tarde
49231,0,5,0,tarde
49232,0,19,1,tarde
49233,0,3,0,tarde
49234,0,0,0,tarde
49235,0,20,1,mañana
49236,0,0,0,tarde
49237,0,4,0,mañana
49238,0,6,0,tarde
49239,0,1,0,mañana
49240,0,13,0,tarde
49241,0,40,1,tarde
49242,0,6,0,tarde
49243,0,0,0,tarde
49244,1,2,0,tarde
49245,1,9,0,tarde
49246,1,3,0,tarde
49247,1,6,0,tarde
49248,1,6,0,mañana
49249,1,3,0,tarde
49250,1,3,0,tarde
49251,1,4,0,tarde
49252,1,18,1,tarde
49253,1,6,0,tarde
49254,1,0,0,tarde
49255,1,0,0,tarde
49256,1,2,0,tarde
49257,1,15,0,tarde
49258,1,4,0,tarde
49259,1,0,0,tarde
49260,1,9,0,tarde
49261,1,2,0,tarde
49262,0,2,0,tarde
49263,0,14,0,tarde
49264,0,6,0,tarde
49265,0,7,0,tarde
49266,0,4,0,tarde
49267,0,8,0,mañana
49268,0,5,0,tarde
49269,0,13,0,tarde
49270,0,7,0,tarde
49271,1,4,0,tarde
49272,1,16,1,tarde
49273,1,11,0,tarde
49274,1,16,1,tarde
49275,1,2,0,mañana
49276,1,14,0,mañana
49277,1,13,0,tarde
49278,1,0,0,tarde
49279,1,2,0,tarde
49280,1,9,0,tarde
49281,1,11,0,tarde
49282,1,1,0,tarde
49283,1,0,0,tarde
49284,0,2,0,tarde
49285,0,0,0,mañana
49286,0,2,0,mañana
49287,0,6,0,tarde
49288,0,15,0,tarde
49289,0,18,1,tarde
49290,0,25,1,mañana
49291,0,11,0,tarde
49292,0,7,0,mañana
49293,0,2,0,mañana
49294,0,0,0,mañana
49295,0,0,0,tarde
49296,0,27,1,tarde
49297,1,14,0,mañana
49298,1,8,0,tarde
49299,1,3,0,mañana
49300,1,17,1,mañana
49301,1,16,1,tarde
49302,1,2,0,tarde
49303,1,13,0,tarde
49304,1,11,0,mañana
49305,1,120,1,tarde
49306,1,3,0,mañana
49307,1,0,0,mañana
49308,1,0,0,mañana
49309,1,16,1,tarde
49310,1,5,0,mañana
49311,1,0,0,mañana
49312,1,6,0,tarde
49313,1,0,0,mañana
49314,1,0,0,mañana
49315,0,5,0,mañana
49316,0,0,0,mañana
49317,0,1,0,mañana
49318,0,3,0,mañana
49319,0,10,0,mañana
49320,0,0,0,mañana
49321,1,4,0,mañana
49322,1,0,0,mañana
49323,1,2,0,mañana
49324,1,0,0,mañana
49325,1,0,0,mañana
49326,1,0,0,mañana
49327,1,1,0,mañana
49328,0,128,1,noche
49329,0,8,0,mañana
49330,0,2,0,noche
49331,0,0,0,mañana
49332,0,21,1,tarde
49333,0,44,1,mañana
49334,0,0,0,noche
49335,0,0,0,noche
49336,0,23,1,tarde
49337,1,26,1,tarde
49338,1,5,0,mañana
49339,1,4,0,noche
49340,1,6,0,noche
49341,1,12,0,noche
49342,1,4,0,tarde
49343,1,34,1,tarde
49344,1,0,0,mañana
49345,1,12,0,noche
49346,1,0,0,noche
49347,1,3,0,tarde
49348,1,0,0,tarde
49349,0,3,0,tarde
49350,0,0,0,tarde
49351,0,2,0,tarde
49352,0,2,0,tarde
49353,0,28,1,tarde
49354,0,5,0,mañana
49355,0,2,0,tarde
49356,0,4,0,tarde
49357,0,3,0,tarde
49358,0,6,0,tarde
49359,0,0,0,tarde
49360,0,0,0,tarde
49361,0,0,0,tarde
49362,1,0,0,tarde
49363,1,6,0,tarde
49364,1,0,0,tarde
49365,1,4,0,tarde
49366,1,7,0,tarde
49367,1,5,0,tarde
49368,1,0,0,tarde
49369,1,5,0,tarde
49370,1,7,0,tarde
49371,1,6,0,tarde
49372,1,0,0,tarde
49373,1,0,0,tarde
49374,1,0,0,tarde
49375,1,0,0,tarde
49376,1,10,0,tarde
49377,1,4,0,tarde
49378,1,5,0,tarde
49379,0,8,0,tarde
49380,0,77,1,mañana
49381,1,27,1,tarde
49382,1,0,0,tarde
49383,1,2,0,tarde
49384,1,0,0,tarde
49385,0,11,0,tarde
49386,0,14,0,noche
49387,0,35,1,noche
49388,0,18,1,noche
49389,0,31,1,noche
49390,0,2,0,noche
49391,0,0,0,mañana
49392,0,12,0,mañana
49393,1,6,0,tarde
49394,1,1,0,noche
49395,1,0,0,noche
49396,1,6,0,noche
49397,1,19,1,noche
49398,1,10,0,tarde
49399,1,0,0,tarde
49400,1,0,0,noche
49401,1,2,0,noche
49402,1,0,0,noche
49403,1,7,0,noche
49404,0,0,0,noche
49405,0,37,1,noche
49406,0,0,0,mañana
49407,0,3,0,noche
49408,1,46,1,noche
49409,1,4,0,noche
49410,1,10,0,noche
49411,0,0,0,mañana
49412,0,11,0,mañana
49413,0,0,0,mañana
49414,0,0,0,mañana
49415,0,3,0,mañana
49416,0,0,0,mañana
49417,0,0,0,mañana
49418,0,13,0,mañana
49419,1,0,0,mañana
49420,1,1,0,mañana
49421,1,0,0,mañana
49422,1,9,0,mañana
49423,1,20,1,tarde
49424,1,0,0,mañana
49425,1,0,0,mañana
49426,1,3,0,mañana
49427,1,11,0,mañana
49428,1,78,1,tarde
49429,1,0,0,mañana
49430,1,5,0,mañana
49431,0,7,0,tarde
49432,1,10,0,tarde
49433,1,3,0,mañana
49434,1,6,0,tarde
49435,1,0,0,tarde
49436,1,16,1,tarde
49437,0,1,0,tarde
49438,0,0,0,tarde
49439,0,0,0,tarde
49440,0,2,0,tarde
49441,0,0,0,tarde
49442,0,9,0,tarde
49443,0,0,0,tarde
49444,1,13,0,tarde
49445,1,0,0,tarde
49446,1,21,1,tarde
49447,1,11,0,tarde
49448,1,10,0,tarde
49449,1,39,1,mañana
49450,1,0,0,tarde
49451,1,16,1,tarde
49452,1,3,0,tarde
